"customer_id","age","gender","marital_status","education_level","annual_income","loan_amount","credit_score","employment_years","employment_type","loan_purpose","home_ownership","debt_to_income_ratio","existing_loans","loan_term_months","interest_rate","loan_status","application_date","application_year","application_month","income_bracket","credit_score_band"
316547525,39.0,"Female","Married","High School",20816.11,133139.69,723.0,13.2,"Full-Time","Home","Rent",0.664,2.0,360.0,24.36,"Rejected","2021-12-21",2021.0,12.0,"Lower-Mid (20-40K)","Good"
253831524,31.0,"Unknown","Single","High School",22674.08,194790.90,679.0,10.6,"Full-Time","Education","Mortgage",0.718,4.0,240.0,9.09,"Approved","2022-03-25",2022.0,3.0,"Lower-Mid (20-40K)","Good"
810823092,39.0,"Female","Widowed","Bachelor",73106.72,11426.10,667.0,9.9,"Self-Employed","Car","Mortgage",0.601,2.0,48.0,23.19,"Approved","2024-07-21",2024.0,7.0,"High (60K+)","Fair"
964732137,18.0,"Female","Unknown","Bachelor",32699.99,247530.12,816.0,5.9,"Self-Employed","Car","Rent",0.432,1.0,120.0,19.61,"Rejected","2016-04-24",2016.0,4.0,"Lower-Mid (20-40K)","Excellent"
808247721,36.0,"Female","Unknown","High School",46575.76,68135.00,768.0,0.5,"Part-Time","Car","Own",0.187,1.0,180.0,5.05,"Approved",NULL,NULL,NULL,"Upper-Mid (40-60K)","Very Good"
134164765,41.0,"Female","Widowed","Bachelor",114939.34,442941.23,664.0,9.6,"Full-Time","Home","Unknown",0.058,2.0,12.0,14.39,"Approved","2016-01-21",2016.0,1.0,"High (60K+)","Fair"
950921754,20.0,"Male","Single","High School",12009.50,419422.22,679.0,32.4,"Full-Time","Business","Own",0.316,2.0,12.0,7.57,"Approved","2021-04-17",2021.0,4.0,"Low (<20K)","Good"
185391168,21.0,"Female","Single","Master",34142.10,247530.12,685.0,21.9,"Part-Time","Home","Rent",0.600,0.0,24.0,13.88,"Approved","2017-11-24",2017.0,11.0,"Lower-Mid (20-40K)","Good"
206946300,51.0,"Female","Married","Master",24051.29,215912.39,679.0,19.7,"Part-Time","Personal","Own",0.770,2.0,120.0,15.62,"Approved","2025-07-05",2025.0,7.0,"Lower-Mid (20-40K)","Good"
607250878,50.0,"Female","Divorced","Bachelor",40333.06,201810.88,584.0,25.3,"Full-Time","Home","Own",0.770,1.0,240.0,23.17,"Approved","2016-10-26",2016.0,10.0,"Upper-Mid (40-60K)","Fair"
299246550,46.0,"Female","Married","Bachelor",34373.81,264899.96,761.0,24.7,"Self-Employed","Car","Rent",0.438,1.0,48.0,13.88,"Approved","2024-07-01",2024.0,7.0,"Lower-Mid (20-40K)","Very Good"
999200738,67.0,"Male","Single","Bachelor",45888.17,81868.48,794.0,38.7,"Part-Time","Home","Mortgage",0.592,1.0,240.0,8.59,"Rejected","2017-11-27",2017.0,11.0,"Upper-Mid (40-60K)","Very Good"
196164876,61.0,"Other","Single","Bachelor",18013.53,398374.48,777.0,21.8,"Self-Employed","Home","Mortgage",0.824,2.0,240.0,3.34,"Rejected","2025-03-10",2025.0,3.0,"Low (<20K)","Very Good"
572470150,74.0,"Male","Single","High School",20118.67,106526.26,714.0,30.7,"Part-Time","Education","Own",0.440,1.0,360.0,11.06,"Approved","2020-09-22",2020.0,9.0,"Lower-Mid (20-40K)","Good"
310462626,47.0,"Male","Single","High School",16244.11,311702.01,637.0,13.0,"Unemployed","Business","Mortgage",0.707,0.0,60.0,19.14,"Approved","2023-02-24",2023.0,2.0,"Low (<20K)","Fair"
221176507,48.0,"Male","Divorced","High School",37273.09,187044.62,795.0,37.8,"Unemployed","Personal","Mortgage",0.288,2.0,24.0,13.88,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Very Good"
689651566,26.0,"Female","Married","Bachelor",24941.17,237712.44,643.0,19.7,"Full-Time","Home","Mortgage",0.409,3.0,48.0,13.88,"Approved","2025-06-17",2025.0,6.0,"Lower-Mid (20-40K)","Fair"
946862196,32.0,"Male","Married","Bachelor",28284.46,175886.52,748.0,3.5,"Part-Time","Business","Mortgage",0.437,0.0,240.0,23.83,"Approved","2019-01-21",2019.0,1.0,"Lower-Mid (20-40K)","Very Good"
851270385,61.0,"Female","Unknown","High School",56798.24,214817.33,766.0,12.5,"Part-Time","Medical","Unknown",0.470,1.0,120.0,13.88,"Approved","2016-08-27",2016.0,8.0,"Upper-Mid (40-60K)","Very Good"
641488477,41.0,"Female","Married","Unknown",66740.88,343870.23,604.0,0.5,"Self-Employed","Unknown","Mortgage",0.394,1.0,60.0,8.14,"Approved","2025-07-03",2025.0,7.0,"High (60K+)","Fair"
316805862,46.0,"Other","Single","High School",26923.96,127282.07,719.0,11.8,"Full-Time","Personal","Own",0.762,1.0,60.0,11.54,"Approved","2017-01-02",2017.0,1.0,"Lower-Mid (20-40K)","Good"
178058730,46.0,"Male","Married","High School",38261.05,294856.58,677.0,39.1,"Full-Time","Home","Own",0.123,1.0,36.0,7.45,"Approved","2025-06-05",2025.0,6.0,"Lower-Mid (20-40K)","Good"
912227089,28.0,"Unknown","Single","Bachelor",38696.73,167577.49,729.0,19.7,"Full-Time","Personal","Rent",0.579,1.0,12.0,18.32,"Approved","2021-05-15",2021.0,5.0,"Lower-Mid (20-40K)","Good"
274615375,71.0,"Female","Single","Master",33257.31,212435.42,773.0,33.1,"Unemployed","Home","Rent",0.717,2.0,36.0,18.64,"Approved","2021-05-31",2021.0,5.0,"Lower-Mid (20-40K)","Very Good"
626532657,38.0,"Female","Married","Bachelor",23816.80,313708.16,551.0,33.6,"Self-Employed","Home","Own",0.483,3.0,24.0,14.20,"Approved","2019-04-24",2019.0,4.0,"Lower-Mid (20-40K)","Poor"
639755958,59.0,"Male","Unknown","Bachelor",35605.33,482094.23,695.0,36.2,"Unemployed","Education","Own",0.255,2.0,240.0,4.63,"Approved","2016-07-09",2016.0,7.0,"Lower-Mid (20-40K)","Good"
683701836,28.0,"Female","Widowed","High School",90737.39,404261.07,706.0,11.5,"Part-Time","Home","Own",0.202,1.0,360.0,21.35,"Rejected","2016-04-10",2016.0,4.0,"High (60K+)","Good"
214087529,53.0,"Male","Single","High School",21416.61,468482.71,690.0,24.2,"Unknown","Home","Own",0.525,2.0,36.0,22.68,"Rejected",NULL,NULL,NULL,"Lower-Mid (20-40K)","Good"
854966710,30.0,"Male","Single","Master",40792.45,164890.18,736.0,18.0,"Full-Time","Personal","Mortgage",0.731,1.0,360.0,13.33,"Approved",NULL,NULL,NULL,"Upper-Mid (40-60K)","Good"
300836783,65.0,"Male","Married","Bachelor",28538.54,54511.36,679.0,20.6,"Part-Time","Car","Own",0.819,1.0,60.0,2.86,"Approved","2022-10-13",2022.0,10.0,"Lower-Mid (20-40K)","Good"
737827493,45.0,"Female","Single","High School",38621.12,478611.88,747.0,38.0,"Self-Employed","Car","Own",0.432,1.0,48.0,22.19,"Approved","2022-07-10",2022.0,7.0,"Lower-Mid (20-40K)","Very Good"
493546327,40.0,"Male","Married","High School",31437.09,334162.28,634.0,29.0,"Part-Time","Personal","Own",0.432,2.0,48.0,10.90,"Rejected","2017-07-15",2017.0,7.0,"Lower-Mid (20-40K)","Fair"
731994005,65.0,"Male","Divorced","High School",37611.31,70193.22,595.0,19.7,"Full-Time","Personal","Own",0.206,0.0,120.0,13.57,"Approved","2018-10-26",2018.0,10.0,"Lower-Mid (20-40K)","Fair"
257756676,56.0,"Unknown","Single","Master",22447.11,23933.39,577.0,16.4,"Full-Time","Home","Rent",0.173,1.0,36.0,13.88,"Approved","2021-01-29",2021.0,1.0,"Lower-Mid (20-40K)","Poor"
781818587,19.0,"Female","Married","High School",64927.43,247530.12,623.0,19.7,"Unemployed","Car","Own",0.124,3.0,120.0,21.81,"Rejected","2017-06-07",2017.0,6.0,"High (60K+)","Fair"
704650060,42.0,"Female","Married","High School",16977.51,82921.35,679.0,37.5,"Full-Time","Medical","Own",0.089,1.0,60.0,19.29,"Approved","2023-07-09",2023.0,7.0,"Low (<20K)","Good"
397435369,19.0,"Male","Unknown","Master",53151.43,193625.88,709.0,13.6,"Full-Time","Business","Own",0.752,0.0,36.0,24.98,"Rejected","2017-10-15",2017.0,10.0,"Upper-Mid (40-60K)","Good"
559864838,28.0,"Male","Single","Unknown",47795.31,247530.12,850.0,9.4,"Full-Time","Business","Own",0.344,1.0,60.0,2.72,"Approved","2016-11-15",2016.0,11.0,"Upper-Mid (40-60K)","Excellent"
369850849,53.0,"Male","Unknown","High School",51649.36,350124.91,675.0,7.1,"Full-Time","Home","Rent",0.650,5.0,360.0,11.87,"Rejected","2016-10-20",2016.0,10.0,"Upper-Mid (40-60K)","Good"
863236437,25.0,"Male","Single","High School",30504.42,247530.12,679.0,23.7,"Full-Time","Car","Mortgage",0.431,1.0,36.0,17.71,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Good"
931407774,46.0,"Male","Married","Bachelor",34967.89,490910.49,626.0,34.1,"Full-Time","Business","Other",0.429,3.0,48.0,13.88,"Rejected","2018-04-27",2018.0,4.0,"Lower-Mid (20-40K)","Fair"
528871531,26.0,"Male","Single","Phd",24265.03,408156.30,662.0,13.1,"Part-Time","Home","Mortgage",0.432,0.0,24.0,21.15,"Approved","2018-04-06",2018.0,4.0,"Lower-Mid (20-40K)","Fair"
133416375,74.0,"Male","Unknown","High School",37222.22,84781.81,559.0,0.2,"Full-Time","Personal","Rent",0.421,2.0,60.0,13.88,"Rejected","2023-11-17",2023.0,11.0,"Lower-Mid (20-40K)","Poor"
145162105,42.0,"Female","Single","High School",71856.70,259935.36,709.0,33.7,"Part-Time","Personal","Other",0.434,2.0,12.0,11.73,"Rejected","2019-04-03",2019.0,4.0,"High (60K+)","Good"
157556876,19.0,"Female","Single","Master",32810.34,339693.37,850.0,31.3,"Full-Time","Personal","Own",0.825,0.0,48.0,8.44,"Approved","2018-04-18",2018.0,4.0,"Lower-Mid (20-40K)","Excellent"
130680140,30.0,"Female","Married","High School",38563.50,11264.02,613.0,15.6,"Unemployed","Business","Rent",0.659,0.0,36.0,24.53,"Rejected","2020-04-23",2020.0,4.0,"Lower-Mid (20-40K)","Fair"
866332781,21.0,"Female","Single","Bachelor",10155.26,95511.69,679.0,12.0,"Self-Employed","Home","Own",0.108,3.0,48.0,3.69,"Rejected","2025-11-15",2025.0,11.0,"Low (<20K)","Good"
831247524,73.0,"Female","Divorced","Bachelor",33257.31,281702.32,679.0,10.7,"Self-Employed","Home","Mortgage",0.593,2.0,36.0,13.15,"Approved","2016-11-11",2016.0,11.0,"Lower-Mid (20-40K)","Good"
709892039,63.0,"Male","Divorced","Bachelor",8926.06,361903.42,663.0,19.7,"Unemployed","Medical","Mortgage",0.161,1.0,120.0,12.49,"Approved","2016-05-07",2016.0,5.0,"Low (<20K)","Fair"
914294714,68.0,"Female","Married","Bachelor",19069.70,239005.66,739.0,35.2,"Part-Time","Car","Mortgage",0.165,0.0,12.0,18.85,"Approved","2017-11-08",2017.0,11.0,"Low (<20K)","Good"
338368553,25.0,"Male","Married","Phd",17344.47,358924.28,637.0,8.8,"Full-Time","Car","Own",0.432,0.0,24.0,7.48,"Approved","2016-09-30",2016.0,9.0,"Low (<20K)","Fair"
277992591,52.0,"Female","Divorced","High School",60937.95,319095.73,602.0,22.9,"Full-Time","Home","Unknown",0.176,0.0,24.0,17.03,"Approved","2025-10-26",2025.0,10.0,"High (60K+)","Fair"
371855403,60.0,"Female","Married","High School",123241.63,230525.00,577.0,36.8,"Full-Time","Medical","Own",0.834,2.0,60.0,22.44,"Approved","2018-05-26",2018.0,5.0,"High (60K+)","Poor"
562871867,19.0,"Male","Divorced","High School",33257.31,266855.31,536.0,27.5,"Part-Time","Home","Mortgage",0.342,2.0,60.0,10.57,"Rejected","2022-06-30",2022.0,6.0,"Lower-Mid (20-40K)","Poor"
759915602,72.0,"Male","Single","Unknown",33257.31,457792.96,679.0,19.7,"Full-Time","Personal","Mortgage",0.775,1.0,60.0,7.91,"Approved","2016-10-10",2016.0,10.0,"Lower-Mid (20-40K)","Good"
436953919,41.0,"Unknown","Married","Master",29170.59,126118.37,679.0,0.9,"Full-Time","Personal","Mortgage",0.605,1.0,60.0,10.93,"Approved","2024-03-07",2024.0,3.0,"Lower-Mid (20-40K)","Good"
472463516,30.0,"Male","Married","Master",42198.96,113159.80,496.0,7.1,"Full-Time","Business","Rent",0.703,1.0,48.0,18.29,"Approved","2016-07-04",2016.0,7.0,"Upper-Mid (40-60K)","Poor"
923814544,46.0,"Male","Single","Master",42814.93,51424.65,679.0,18.4,"Full-Time","Home","Mortgage",0.642,2.0,120.0,12.67,"Approved","2016-10-06",2016.0,10.0,"Upper-Mid (40-60K)","Good"
898859141,47.0,"Female","Married","Bachelor",86900.19,436127.03,725.0,2.8,"Full-Time","Business","Mortgage",0.681,1.0,240.0,3.97,"Approved","2016-12-06",2016.0,12.0,"High (60K+)","Good"
650390819,60.0,"Female","Married","Bachelor",30621.20,294189.83,619.0,18.7,"Unknown","Car","Mortgage",0.318,1.0,240.0,9.78,"Approved","2025-10-27",2025.0,10.0,"Lower-Mid (20-40K)","Fair"
367673165,46.0,"Unknown","Married","Bachelor",67155.82,272315.99,543.0,6.5,"Full-Time","Car","Other",0.552,0.0,48.0,7.88,"Rejected","2022-04-19",2022.0,4.0,"High (60K+)","Poor"
447236981,44.0,"Male","Single","Unknown",78276.45,247530.12,746.0,24.5,"Full-Time","Home","Own",0.538,0.0,24.0,3.16,"Rejected",NULL,NULL,NULL,"High (60K+)","Very Good"
783580119,28.0,"Female","Unknown","Unknown",37224.30,204846.29,663.0,33.7,"Unknown","Car","Own",0.175,0.0,12.0,17.63,"Approved","2022-09-02",2022.0,9.0,"Lower-Mid (20-40K)","Fair"
945818847,46.0,"Male","Single","High School",29709.04,28205.36,656.0,37.1,"Full-Time","Unknown","Mortgage",0.664,1.0,60.0,17.77,"Approved","2017-02-05",2017.0,2.0,"Lower-Mid (20-40K)","Fair"
668971425,62.0,"Male","Single","Master",20882.39,372597.62,725.0,15.4,"Full-Time","Medical","Rent",0.670,4.0,24.0,3.71,"Rejected","2016-04-22",2016.0,4.0,"Lower-Mid (20-40K)","Good"
306508077,60.0,"Male","Married","Diploma",18025.20,477112.02,843.0,10.6,"Full-Time","Personal","Other",0.423,1.0,60.0,15.37,"Rejected","2018-01-17",2018.0,1.0,"Low (<20K)","Excellent"
290146164,69.0,"Male","Unknown","Bachelor",23773.76,383705.24,809.0,13.8,"Part-Time","Business","Mortgage",0.359,0.0,60.0,10.97,"Approved","2020-01-20",2020.0,1.0,"Lower-Mid (20-40K)","Excellent"
421532379,36.0,"Female","Married","High School",43776.99,195292.94,699.0,17.9,"Unemployed","Car","Own",0.027,2.0,24.0,7.28,"Rejected","2018-12-13",2018.0,12.0,"Upper-Mid (40-60K)","Good"
823343758,35.0,"Female","Married","High School",36363.71,136541.45,591.0,12.0,"Part-Time","Car","Own",0.432,1.0,60.0,7.64,"Approved","2019-06-15",2019.0,6.0,"Lower-Mid (20-40K)","Fair"
828098861,40.0,"Male","Married","Bachelor",49249.01,308498.94,497.0,17.7,"Self-Employed","Business","Mortgage",0.287,1.0,60.0,10.44,"Approved","2025-07-16",2025.0,7.0,"Upper-Mid (40-60K)","Poor"
182277225,61.0,"Male","Single","Unknown",47437.95,159512.22,704.0,32.6,"Full-Time","Home","Unknown",0.338,4.0,180.0,18.54,"Rejected","2019-03-06",2019.0,3.0,"Upper-Mid (40-60K)","Good"
238427434,48.0,"Female","Single","Bachelor",180422.65,39188.38,717.0,18.8,"Part-Time","Home","Mortgage",0.649,2.0,60.0,11.23,"Approved","2020-09-09",2020.0,9.0,"High (60K+)","Good"
889302112,24.0,"Male","Divorced","High School",65537.71,327433.53,779.0,20.6,"Part-Time","Personal","Rent",0.049,1.0,12.0,19.73,"Approved","2016-11-10",2016.0,11.0,"High (60K+)","Very Good"
559456802,39.0,"Male","Married","Bachelor",18507.84,137991.34,697.0,4.3,"Unknown","Home","Mortgage",0.412,4.0,12.0,19.18,"Rejected","2016-07-04",2016.0,7.0,"Low (<20K)","Good"
244629616,51.0,"Female","Single","High School",15447.75,265951.02,573.0,27.3,"Part-Time","Business","Own",0.118,2.0,48.0,13.45,"Approved","2024-03-13",2024.0,3.0,"Low (<20K)","Poor"
317080722,29.0,"Female","Single","Diploma",24274.52,49644.15,767.0,19.7,"Full-Time","Home","Own",0.482,0.0,240.0,24.08,"Approved","2024-05-17",2024.0,5.0,"Lower-Mid (20-40K)","Very Good"
301654537,73.0,"Female","Married","High School",52863.15,24089.82,811.0,29.6,"Full-Time","Medical","Mortgage",0.262,5.0,48.0,17.98,"Approved","2024-08-18",2024.0,8.0,"Upper-Mid (40-60K)","Excellent"
197028041,47.0,"Female","Married","Master",33257.31,292121.66,592.0,36.1,"Part-Time","Home","Mortgage",0.033,2.0,24.0,13.53,"Rejected","2018-02-27",2018.0,2.0,"Lower-Mid (20-40K)","Fair"
204189867,62.0,"Female","Single","Bachelor",42828.52,247530.12,560.0,16.5,"Full-Time","Home","Own",0.540,0.0,60.0,4.01,"Rejected","2025-01-27",2025.0,1.0,"Upper-Mid (40-60K)","Poor"
155969793,56.0,"Male","Single","High School",27068.46,117605.53,694.0,33.5,"Full-Time","Home","Mortgage",0.081,0.0,120.0,21.02,"Rejected","2016-02-01",2016.0,2.0,"Lower-Mid (20-40K)","Good"
826283551,28.0,"Unknown","Single","Bachelor",71368.78,179464.99,740.0,19.7,"Self-Employed","Home","Mortgage",0.839,2.0,240.0,4.83,"Approved","2018-03-22",2018.0,3.0,"High (60K+)","Good"
217191566,30.0,"Female","Married","High School",82007.75,423871.90,705.0,29.0,"Unemployed","Education","Rent",0.062,1.0,60.0,20.61,"Approved","2019-07-13",2019.0,7.0,"High (60K+)","Good"
644176336,62.0,"Female","Married","Diploma",17375.69,453857.50,683.0,38.7,"Full-Time","Business","Own",0.420,3.0,48.0,23.82,"Rejected","2020-08-12",2020.0,8.0,"Low (<20K)","Good"
783683481,74.0,"Male","Married","Bachelor",50542.78,44575.21,575.0,27.4,"Full-Time","Car","Own",0.238,1.0,48.0,23.02,"Rejected","2018-10-14",2018.0,10.0,"Upper-Mid (40-60K)","Poor"
630099697,43.0,"Female","Single","Master",48972.30,394384.69,678.0,34.7,"Full-Time","Car","Mortgage",0.431,1.0,180.0,13.88,"Approved","2025-03-18",2025.0,3.0,"Upper-Mid (40-60K)","Good"
948397294,73.0,"Female","Single","Bachelor",5935.64,317443.73,709.0,15.7,"Full-Time","Personal","Mortgage",0.635,3.0,60.0,24.69,"Rejected","2018-06-21",2018.0,6.0,"Low (<20K)","Good"
656442785,59.0,"Male","Single","High School",49267.39,154035.50,767.0,31.2,"Full-Time","Home","Other",0.198,4.0,60.0,7.72,"Approved","2020-12-17",2020.0,12.0,"Upper-Mid (40-60K)","Very Good"
922613973,40.0,"Male","Married","High School",33257.31,1992.06,592.0,30.7,"Full-Time","Personal","Own",0.329,3.0,240.0,24.73,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Fair"
787078355,59.0,"Female","Married","High School",19287.86,288134.31,645.0,0.3,"Self-Employed","Car","Own",0.216,3.0,60.0,4.50,"Approved","2017-02-18",2017.0,2.0,"Low (<20K)","Fair"
509504320,69.0,"Female","Married","Bachelor",37265.80,57473.33,713.0,34.1,"Unknown","Business","Rent",0.481,1.0,36.0,6.85,"Approved","2022-01-03",2022.0,1.0,"Lower-Mid (20-40K)","Good"
465500877,43.0,"Male","Married","High School",139937.15,252041.27,679.0,11.2,"Unknown","Personal","Mortgage",0.806,1.0,120.0,18.86,"Rejected","2020-12-24",2020.0,12.0,"High (60K+)","Good"
822736954,74.0,"Female","Single","High School",28661.45,498747.01,654.0,28.0,"Self-Employed","Car","Mortgage",0.432,2.0,360.0,3.58,"Approved","2017-03-07",2017.0,3.0,"Lower-Mid (20-40K)","Fair"
808230410,73.0,"Female","Married","Bachelor",31973.42,445779.55,688.0,13.7,"Part-Time","Personal","Mortgage",0.556,0.0,180.0,17.53,"Approved","2017-02-05",2017.0,2.0,"Lower-Mid (20-40K)","Good"
708138676,71.0,"Female","Single","High School",27020.65,479869.10,589.0,19.7,"Full-Time","Car","Mortgage",0.191,1.0,24.0,4.06,"Approved","2024-06-04",2024.0,6.0,"Lower-Mid (20-40K)","Fair"
348401402,54.0,"Male","Single","Phd",48233.82,201131.40,567.0,4.8,"Full-Time","Car","Own",0.709,2.0,180.0,11.63,"Approved","2017-12-14",2017.0,12.0,"Upper-Mid (40-60K)","Poor"
935607067,28.0,"Male","Divorced","Diploma",41058.96,432029.88,667.0,13.6,"Full-Time","Home","Rent",0.808,2.0,60.0,5.79,"Approved","2022-08-14",2022.0,8.0,"Upper-Mid (40-60K)","Fair"
313520540,67.0,"Male","Married","Bachelor",31335.14,247530.12,721.0,26.7,"Full-Time","Home","Rent",0.668,0.0,360.0,18.41,"Approved","2024-03-20",2024.0,3.0,"Lower-Mid (20-40K)","Good"
501112072,56.0,"Male","Single","Bachelor",31400.71,160838.65,681.0,21.7,"Full-Time","Home","Own",0.501,1.0,240.0,6.65,"Approved","2020-06-12",2020.0,6.0,"Lower-Mid (20-40K)","Good"
807452663,63.0,"Male","Single","High School",33257.31,384417.98,658.0,26.2,"Part-Time","Home","Rent",0.014,1.0,12.0,19.98,"Rejected","2025-05-09",2025.0,5.0,"Lower-Mid (20-40K)","Fair"
980770529,59.0,"Female","Single","Bachelor",37012.90,464524.68,636.0,30.6,"Full-Time","Unknown","Own",0.431,0.0,240.0,23.56,"Approved","2020-01-08",2020.0,1.0,"Lower-Mid (20-40K)","Fair"
235436716,22.0,"Male","Married","Master",30358.16,181162.10,674.0,31.3,"Full-Time","Education","Own",0.688,1.0,60.0,20.89,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Good"
687511550,55.0,"Male","Single","Bachelor",53690.87,247530.12,793.0,16.0,"Unemployed","Medical","Own",0.609,1.0,120.0,15.13,"Approved","2021-11-12",2021.0,11.0,"Upper-Mid (40-60K)","Very Good"
348553395,25.0,"Female","Married","Phd",33257.31,247530.12,720.0,32.8,"Full-Time","Car","Mortgage",0.379,0.0,360.0,3.85,"Approved","2021-09-20",2021.0,9.0,"Lower-Mid (20-40K)","Good"
222116918,18.0,"Male","Married","Bachelor",64830.74,312232.08,760.0,36.7,"Part-Time","Home","Mortgage",0.635,0.0,36.0,20.79,"Approved","2016-07-06",2016.0,7.0,"High (60K+)","Very Good"
292269610,60.0,"Female","Married","Master",124877.64,470587.22,643.0,16.5,"Part-Time","Personal","Rent",0.079,0.0,360.0,11.13,"Rejected","2025-04-23",2025.0,4.0,"High (60K+)","Fair"
407905884,53.0,"Male","Divorced","Master",40824.94,219215.12,540.0,15.8,"Self-Employed","Unknown","Mortgage",0.260,1.0,360.0,13.88,"Rejected","2016-11-12",2016.0,11.0,"Upper-Mid (40-60K)","Poor"
135289607,59.0,"Male","Single","Unknown",40735.73,446715.68,769.0,29.8,"Full-Time","Home","Own",0.122,1.0,48.0,18.16,"Rejected","2020-09-13",2020.0,9.0,"Upper-Mid (40-60K)","Very Good"
694754289,68.0,"Male","Single","Bachelor",6337.85,93001.26,516.0,21.4,"Unemployed","Car","Rent",0.578,1.0,60.0,17.60,"Approved","2022-10-01",2022.0,10.0,"Low (<20K)","Poor"
579389839,73.0,"Male","Married","Master",51817.87,53428.98,685.0,36.9,"Full-Time","Unknown","Rent",0.318,2.0,24.0,5.78,"Rejected","2016-03-09",2016.0,3.0,"Upper-Mid (40-60K)","Good"
373255634,58.0,"Female","Married","Bachelor",14448.26,389038.96,666.0,19.7,"Unemployed","Medical","Own",0.029,3.0,360.0,22.44,"Approved","2025-01-23",2025.0,1.0,"Low (<20K)","Fair"
686806503,64.0,"Female","Single","Bachelor",18425.16,487209.56,771.0,19.7,"Full-Time","Home","Unknown",0.850,3.0,48.0,18.25,"Rejected","2025-09-19",2025.0,9.0,"Low (<20K)","Very Good"
742038764,62.0,"Male","Single","High School",35177.85,414846.22,824.0,8.5,"Unemployed","Personal","Rent",0.669,2.0,12.0,5.79,"Approved","2016-03-14",2016.0,3.0,"Lower-Mid (20-40K)","Excellent"
